L, R, motor_r, motor_l
454, 326, 0, 0
454, 326, 0, 0
454, 326, 0, 0
454, 326, 0, 1
454, 326, -1, 1
454, 326, -1, 1
454, 326, -2, 2
454, 326, -2, 2
454, 326, -3, 3
454, 326, -4, 4
454, 326, -5, 4
454, 326, -6, 5
454, 328, -6, 5
454, 328, -7, 6
454, 328, -8, 6
454, 326, -9, 7
454, 326, -9, 7
454, 326, -10, 8
454, 326, -11, 8
454, 326, -11, 9
454, 326, -12, 9
456, 326, -12, 9
456, 326, -13, 10
456, 326, -13, 10
456, 326, -14, 11
456, 326, -15, 11
456, 326, -15, 12
456, 326, -16, 12
447, 411, -17, 13
447, 411, -18, 14
447, 411, -19, 15
447, 418, -20, 15
447, 420, -20, 16
447, 420, -21, 17
447, 420, -22, 17
452, 427, -22, 17
452, 427, -23, 18
452, 427, -24, 18
452, 420, -24, 19
452, 420, -25, 19
452, 420, -26, 20
452, 326, -26, 20
452, 326, -27, 21
452, 326, -28, 21
392, 326, -28, 22
392, 326, -29, 22
392, 326, -30, 23
392, 326, -30, 23
392, 410, -30, 23
392, 410, -31, 24
392, 410, -32, 24
385, 411, -33, 25
385, 411, -33, 25
385, 411, -34, 26
376, 418, -34, 26
376, 418, -35, 27
376, 418, -36, 27
372, 326, -36, 28
372, 326, -37, 28
372, 326, -38, 29
357, 326, -39, 29
357, 326, -39, 29
357, 326, -40, 30
366, 403, -40, 30
366, 403, -41, 31
366, 403, -42, 31
366, 411, -42, 32
361, 411, -44, 33
361, 326, -45, 33
361, 326, -46, 34
361, 326, -46, 34
348, 326, -47, 35
348, 326, -48, 35
340, 321, -48, 36
340, 321, -49, 36
340, 321, -50, 37
340, 321, -51, 37
340, 321, -51, 38
330, 336, -52, 38
330, 336, -53, 39
330, 336, -53, 39
326, 397, -54, 40
326, 397, -54, 40
326, 397, -55, 40
326, 397, -56, 41
326, 397, -56, 41
326, 397, -57, 42
326, 397, -58, 42
326, 397, -58, 43
326, 397, -59, 43
326, 397, -59, 43
326, 357, -60, 44
326, 357, -60, 44
326, 357, -61, 45
326, 361, -62, 45
326, 361, -62, 45
326, 361, -63, 46
321, 433, -63, 46
321, 433, -64, 47
321, 433, -64, 47
321, 433, -65, 47
322, 435, -66, 48
322, 435, -66, 48
322, 435, -67, 48
322, 443, -67, 49
322, 443, -68, 49
322, 443, -68, 50
303, 443, -69, 50
303, 443, -70, 50
303, 443, -70, 51
302, 447, -71, 51
302, 447, -71, 52
302, 447, -72, 52
302, 447, -72, 52
298, 439, -73, 53
298, 439, -74, 53
298, 439, -74, 53
288, 446, -75, 54
288, 446, -75, 54
288, 446, -76, 55
294, 437, -77, 55
294, 437, -77, 55
294, 437, -78, 56
281, 428, -78, 56
281, 428, -79, 57
281, 428, -80, 57
411, 385, -80, 57
411, 385, -81, 58
411, 385, -81, 58
411, 385, -82, 59
411, 385, -83, 59
411, 385, -83, 59
418, 392, -84, 60
418, 392, -85, 60
418, 392, -85, 61
429, 443, -86, 61
429, 443, -86, 61
429, 443, -87, 62
428, 401, -88, 62
428, 401, -89, 63
428, 401, -90, 63
420, 411, -90, 64
420, 411, -91, 64
420, 411, -92, 65
420, 412, -92, 65
439, 412, -93, 66
439, 412, -94, 66
447, 412, -94, 67
447, 412, -95, 67
447, 412, -95, 67
424, 411, -96, 68
424, 411, -97, 68
424, 411, -97, 69
420, 411, -98, 69
420, 411, -98, 70
420, 411, -99, 70
420, 411, -100, 71
498, 411, -101, 71
498, 411, -101, 72
498, 424, -102, 72
326, 424, -103, 73
326, 424, -103, 73
326, 424, -104, 74
416, 424, -105, 74
416, 424, -105, 75
416, 424, -106, 75
411, 428, -107, 76
411, 428, -107, 76
411, 428, -108, 77
326, 420, -109, 77
326, 420, -109, 77
326, 420, -110, 78
326, 420, -111, 79
326, 420, -111, 79
326, 420, -112, 79
321, 433, -113, 80
321, 433, -113, 80
321, 433, -114, 81
321, 425, -115, 81
326, 425, -115, 82
326, 425, -116, 82
326, 425, -117, 83
326, 425, -117, 83
326, 425, -118, 84
326, 425, -119, 84
330, 435, -120, 85
330, 435, -120, 86
404, 435, -121, 86
404, 443, -122, 87
404, 443, -122, 87
404, 439, -123, 88
420, 439, -124, 88
420, 439, -125, 89
420, 433, -125, 89
427, 433, -126, 90
427, 433, -127, 90
427, 433, -127, 91
439, 433, -128, 91
439, 433, -129, 91
439, 433, -129, 92
338, 439, -130, 93
338, 439, -131, 93
338, 439, -131, 93
326, 443, -133, 95
326, 454, -134, 95
340, 454, -134, 96
340, 454, -135, 96
532, 455, -136, 97
532, 455, -136, 97
532, 455, -137, 98
515, 454, -138, 98
515, 454, -139, 99
515, 454, -139, 99
515, 456, -140, 100
532, 456, -141, 100
532, 456, -141, 101
532, 456, -142, 101
519, 456, -142, 101
519, 456, -143, 102
519, 462, -144, 102
448, 462, -144, 103
448, 462, -145, 103
448, 462, -146, 104
448, 462, -146, 104
448, 462, -147, 105
448, 462, -148, 105
443, 469, -149, 106
443, 469, -149, 106
443, 469, -150, 107
443, 474, -150, 107
443, 474, -151, 108
443, 474, -152, 108
443, 500, -152, 108
443, 500, -153, 109
443, 500, -154, 109
443, 500, -154, 110
443, 500, -155, 110
443, 500, -156, 111
443, 500, -157, 111
443, 500, -157, 112
443, 500, -158, 112
443, 500, -158, 113
443, 500, -159, 113
443, 500, -160, 113
443, 500, -160, 114
443, 500, -161, 114
443, 500, -162, 115
443, 500, -162, 115
443, 500, -163, 116
443, 500, -164, 116
443, 500, -164, 117
443, 500, -165, 117
443, 500, -165, 117
443, 500, -166, 118
443, 500, -167, 118
443, 500, -167, 119
443, 500, -168, 119
443, 500, -169, 120
443, 500, -169, 120
443, 500, -170, 121
443, 500, -171, 121
443, 500, -171, 121
443, 500, -172, 122
443, 500, -172, 122
443, 500, -173, 123
443, 500, -174, 123
443, 500, -174, 124
443, 500, -175, 124
443, 500, -176, 125
443, 131, -177, 125
443, 130, -177, 126
443, 130, -178, 126
443, 130, -178, 127
443, 130, -180, 127
443, 130, -180, 128
443, 130, -181, 128
443, 126, -182, 129
1263, 126, -182, 129
1263, 126, -183, 130
1263, 126, -184, 130
1263, 126, -184, 131
1265, 130, -185, 131
1265, 130, -186, 132
1265, 130, -186, 132
1265, 130, -187, 132
1008, 130, -188, 133
1008, 130, -188, 133
1008, 130, -189, 134
1008, 130, -190, 134
1254, 130, -190, 135
1254, 130, -191, 135
1254, 130, -192, 136
1255, 326, -193, 136
1255, 326, -194, 137
1255, 326, -194, 137
1255, 326, -195, 138
1255, 326, -196, 138
1255, 326, -196, 139
1255, 326, -197, 139
1255, 326, -198, 139
1255, 326, -198, 140
1255, 326, -199, 140
1255, 17, -200, 141
1255, 17, -200, 141
1255, 17, -201, 142
1255, 120, -202, 142
1255, 120, -202, 143
1255, 120, -203, 143
1255, 120, -204, 144
1255, 113, -204, 144
1255, 113, -205, 145
899, 113, -206, 145
899, 113, -207, 146
899, 113, -207, 146
1062, 24, -208, 147
1062, 24, -209, 147
1062, 24, -209, 147
1062, 113, -210, 148
1062, 113, -211, 149
1062, 113, -211, 149
1062, 120, -212, 149
1062, 120, -213, 150
1062, 120, -214, 150
1062, 120, -214, 151
1062, 120, -215, 151
1062, 120, -216, 152
1062, 32, -216, 152
1062, 32, -217, 153
1062, 32, -217, 153
1062, 113, -218, 154
1062, 113, -219, 154
1062, 113, -219, 155
1062, 112, -220, 155
1062, 112, -221, 156
1062, 112, -221, 156
887, 112, -222, 157
887, 112, -223, 157
887, 112, -224, 158
887, 112, -224, 158
1254, 112, -225, 159
1254, 112, -225, 159
1254, 114, -226, 160
1253, 114, -227, 160
1253, 114, -228, 161
1253, 122, -230, 162
1253, 122, -231, 163
1253, 122, -231, 163
1253, 109, -232, 164
1253, 109, -233, 165
1253, 114, -233, 165
1253, 114, -234, 165
1253, 114, -235, 166
1253, 114, -235, 167
321, 114, -236, 167
321, 114, -237, 167
321, 114, -237, 168
321, 114, -238, 168
321, 114, -239, 169
321, 114, -239, 169
321, 114, -240, 170
321, 114, -241, 170
321, 114, -241, 171
321, 114, -242, 171
321, 114, -243, 172
321, 114, -243, 172
321, 114, -244, 172
321, 114, -245, 173
321, 114, -245, 173
321, 114, -246, 174
321, 113, -246, 174
149, 113, -247, 175
149, 113, -248, 175
149, 113, -248, 176
143, 113, -249, 176
143, 113, -250, 177
143, 113, -250, 177
139, 113, -251, 177
139, 113, -252, 178
139, 113, -252, 178
130, 113, -253, 179
130, 113, -254, 179
130, 112, -254, 180
128, 112, -255, 180
128, 112, -256, 181
128, 112, -256, 181
128, 112, -257, 182
128, 112, -257, 182
128, 112, -258, 182
128, 114, -259, 183
128, 114, -259, 183
128, 114, -260, 184
122, 114, -261, 184
122, 114, -261, 185
122, 114, -262, 185
118, 114, -263, 186
118, 114, -263, 186
118, 118, -264, 186
118, 118, -264, 187
118, 118, -266, 187
114, 118, -266, 188
114, 118, -267, 188
114, 120, -268, 189
118, 120, -268, 189
118, 120, -269, 190
118, 120, -270, 190
118, 120, -271, 191
118, 120, -271, 191
118, 120, -272, 191
118, 120, -273, 192
118, 120, -273, 192
118, 120, -274, 193
118, 120, -275, 193
118, 120, -275, 193
122, 118, -276, 194
122, 118, -277, 195
122, 118, -277, 195
122, 118, -278, 195
122, 118, -279, 196
122, 122, -279, 196
122, 122, -280, 197
122, 122, -281, 197
122, 122, -281, 197
121, 122, -282, 198
121, 122, -283, 198
121, 128, -283, 199
121, 128, -284, 199
121, 128, -285, 199
121, 121, -285, 200
121, 121, -286, 200
121, 121, -287, 201
121, 121, -287, 201
121, 121, -288, 202
121, 121, -289, 202
121, 126, -290, 202
121, 126, -290, 203
121, 126, -291, 203
121, 126, -292, 204
121, 126, -292, 204
121, 126, -293, 204
121, 130, -293, 205
121, 130, -294, 205
121, 130, -294, 205
121, 130, -295, 206
121, 130, -296, 206
121, 130, -297, 207
121, 137, -297, 207
121, 137, -298, 207
121, 137, -298, 208
121, 137, -299, 208
121, 137, -300, 209
121, 137, -300, 209
121, 139, -302, 210
121, 139, -302, 210
121, 135, -303, 210
121, 135, -304, 211
121, 135, -304, 211
121, 135, -305, 211
121, 135, -306, 212
121, 135, -306, 212
121, 138, -307, 213
121, 138, -308, 213
121, 138, -308, 213
121, 138, -309, 214
121, 138, -310, 214
121, 138, -310, 215
121, 145, -311, 215
128, 145, -311, 215
128, 145, -312, 216
128, 149, -313, 216
131, 149, -313, 216
131, 149, -314, 217
131, 149, -314, 217
130, 149, -315, 218
130, 149, -316, 218
130, 149, -317, 218
130, 149, -317, 219
130, 985, -318, 219
130, 985, -319, 220
130, 985, -319, 220
130, 985, -320, 220
147, 985, -322, 222
147, 985, -322, 222
147, 985, -323, 222
147, 985, -324, 223
147, 149, -324, 223
147, 149, -325, 224
147, 149, -325, 224
147, 149, -326, 224
147, 149, -327, 225
969, 149, -327, 225
969, 149, -328, 226
969, 149, -329, 226
976, 149, -329, 227
976, 149, -330, 227
976, 149, -331, 228
978, 149, -331, 228
978, 164, -332, 229
978, 164, -332, 229
978, 164, -333, 229
976, 147, -334, 230
976, 147, -334, 230
976, 147, -335, 231
978, 147, -336, 231
978, 147, -337, 232
978, 147, -337, 232
986, 147, -338, 233
986, 147, -339, 233
986, 1030, -339, 234
986, 1030, -340, 234
994, 1030, -340, 234
994, 1030, -341, 235
994, 992, -342, 235
994, 992, -342, 236
994, 992, -343, 236
994, 1015, -344, 237
994, 1015, -344, 237
994, 1015, -345, 237
994, 1015, -345, 238
162, 1015, -346, 238
162, 1015, -347, 239
162, 1015, -347, 239
158, 321, -348, 239
158, 321, -348, 240
158, 321, -349, 240
158, 326, -350, 240
158, 326, -350, 241
158, 326, -351, 241
158, 326, -352, 241
158, 326, -352, 242
158, 326, -353, 242
1131, 326, -353, 243
1131, 326, -354, 243
1131, 326, -355, 243
1131, 326, -355, 244
1131, 326, -356, 244
1131, 326, -357, 245
1131, 326, -357, 245
1131, 326, -358, 245
1131, 326, -359, 246
1131, 326, -359, 246
1131, 326, -360, 246
1131, 326, -360, 247
1131, 326, -361, 247
1131, 326, -362, 247
1131, 326, -362, 248
1131, 326, -363, 248
1131, 326, -364, 248
1131, 326, -364, 249
1131, 326, -365, 249
1131, 326, -365, 249
1131, 326, -366, 250
1131, 1253, -367, 250
1131, 1253, -367, 251
1131, 1253, -368, 251
1131, 1253, -368, 251
1131, 992, -369, 251
1131, 992, -370, 252
1131, 992, -371, 253
1131, 1000, -372, 253
1131, 1000, -372, 253
1131, 1000, -373, 253
1131, 977, -373, 254
1131, 977, -374, 254
1131, 977, -375, 254
1131, 977, -375, 255
1131, 978, -376, 255
1131, 978, -376, 255
191, 978, -377, 255
191, 978, -378, 256
191, 1015, -378, 256
199, 1015, -379, 256
199, 1015, -380, 257
199, 1015, -380, 257
199, 1015, -381, 257
199, 1015, -382, 258
199, 197, -382, 258
199, 197, -383, 258
199, 197, -383, 259
199, 197, -384, 259
199, 197, -384, 259
199, 197, -385, 259
199, 197, -386, 260
199, 197, -386, 260
199, 197, -387, 260
199, 326, -388, 261
199, 326, -388, 261
199, 326, -389, 261
199, 326, -389, 261
199, 326, -390, 262
199, 326, -391, 262
199, 326, -392, 262
199, 326, -392, 263
199, 326, -393, 263
199, 326, -394, 263
199, 326, -394, 264
199, 326, -395, 264
199, 326, -396, 264
199, 326, -397, 265
199, 326, -397, 265
199, 326, -398, 265
199, 326, -398, 265
199, 326, -399, 266
199, 326, -400, 266
199, 326, -400, 266
199, 326, -401, 267
199, 326, -401, 267
199, 947, -402, 267
199, 947, -403, 268
199, 947, -403, 268
199, 947, -404, 268
766, 947, -405, 269
766, 947, -406, 269
766, 947, -406, 269
766, 947, -407, 269
766, 947, -408, 270
766, 947, -408, 270
766, 947, -409, 270
766, 825, -410, 271
766, 825, -411, 271
758, 825, -412, 271
758, 825, -412, 272
758, 825, -413, 272
1023, 509, -414, 272
1023, 509, -414, 273
1023, 509, -415, 273
1000, 220, -416, 273
1000, 220, -416, 273
1000, 220, -417, 274
1000, 220, -418, 274
1016, 220, -418, 274
1016, 220, -419, 275
1016, 220, -419, 275
1016, 220, -420, 275
1016, 220, -420, 275
1016, 220, -421, 275
1016, 220, -422, 275
326, 220, -422, 276
326, 220, -423, 276
326, 220, -424, 276
326, 220, -424, 276
326, 220, -425, 277
326, 220, -425, 277
326, 220, -426, 277
326, 689, -427, 277
326, 689, -427, 277
326, 689, -428, 277
326, 428, -428, 278
326, 428, -429, 278
326, 428, -430, 278
326, 702, -430, 278
326, 702, -431, 279
326, 702, -432, 279
326, 429, -432, 279
326, 429, -433, 279
326, 429, -433, 280
326, 429, -434, 280
326, 728, -435, 280
326, 728, -435, 281
326, 728, -436, 281
326, 456, -438, 281
326, 456, -438, 282
326, 456, -439, 282
326, 456, -440, 283
326, 456, -440, 283
443, 456, -441, 283
443, 456, -442, 283
443, 456, -442, 284
443, 455, -443, 284
443, 455, -443, 284
443, 455, -444, 285
443, 455, -445, 285
443, 455, -446, 285
443, 455, -446, 285
443, 455, -447, 286
429, 455, -448, 286
429, 455, -448, 286
429, 455, -449, 287
429, 455, -450, 287
429, 455, -450, 287
429, 455, -451, 287
429, 455, -452, 288
429, 455, -452, 288
429, 455, -453, 288
429, 455, -453, 289
429, 455, -454, 289
429, 455, -455, 289
429, 455, -455, 289
429, 455, -456, 290
429, 455, -457, 290
429, 455, -457, 290
429, 455, -458, 291
429, 455, -458, 291
429, 455, -459, 291
429, 455, -460, 292
429, 455, -460, 292
429, 455, -461, 292
429, 455, -462, 292
429, 455, -462, 293
429, 689, -463, 293
429, 689, -464, 293
429, 689, -464, 294
429, 687, -465, 294
429, 687, -465, 294
429, 687, -466, 294
429, 687, -467, 295
412, 702, -468, 295
412, 702, -468, 295
412, 702, -469, 296
712, 666, -470, 296
712, 666, -470, 296
712, 666, -471, 297
712, 666, -472, 297
697, 660, -472, 297
697, 660, -473, 298
697, 660, -474, 298
697, 660, -474, 298
697, 660, -475, 299
698, 660, -476, 299
736, 660, -477, 300
736, 712, -478, 300
736, 712, -479, 301
706, 687, -480, 301
706, 687, -480, 301
706, 687, -481, 302
689, 679, -482, 302
689, 679, -482, 302
689, 679, -483, 303
689, 679, -484, 303
689, 687, -484, 303
689, 687, -485, 304
689, 687, -486, 304
696, 687, -486, 305
696, 687, -487, 305
696, 687, -488, 305
660, 687, -488, 306
660, 687, -489, 306
660, 687, -490, 307
660, 687, -490, 307
670, 685, -491, 307
670, 685, -492, 308
670, 685, -493, 308
670, 685, -493, 308
668, 685, -494, 309
668, 685, -494, 309
668, 685, -495, 309
661, 672, -496, 310
661, 672, -497, 310
661, 672, -497, 311
653, 668, -498, 311
653, 668, -499, 311
653, 668, -499, 312
